Customer ID,Monetary,Frequency,Recency,Cluster,Segment
3549,37,1,3,2,Clientes en Riesgo
3550,34,1,39,1,Clientes Leales
3551,74,1,18,0,Clientes Ocasionales
3552,31,1,30,1,Clientes Leales
3553,66,1,47,3,Clientes VIP
3554,99,1,18,0,Clientes Ocasionales
3555,55,1,45,3,Clientes VIP
3556,23,1,5,1,Clientes Leales
3557,88,1,7,0,Clientes Ocasionales
3558,26,1,49,1,Clientes Leales
3559,94,1,41,3,Clientes VIP
3560,25,1,37,1,Clientes Leales
3561,96,1,45,3,Clientes VIP
3562,29,1,11,1,Clientes Leales
3563,36,1,43,1,Clientes Leales
3564,90,1,42,3,Clientes VIP
3565,38,1,10,1,Clientes Leales
3566,52,1,15,0,Clientes Ocasionales
3567,88,1,36,3,Clientes VIP
3568,56,1,24,3,Clientes VIP
3569,71,1,36,3,Clientes VIP
3570,94,1,41,3,Clientes VIP
3571,97,1,18,0,Clientes Ocasionales
3572,27,1,35,1,Clientes Leales
3573,28,1,25,1,Clientes Leales
3574,67,1,23,3,Clientes VIP
3575,70,1,11,0,Clientes Ocasionales
3576,95,1,1,2,Clientes en Riesgo
3577,24,1,38,1,Clientes Leales
3578,35,1,37,1,Clientes Leales
3579,22,1,28,1,Clientes Leales
3580,66,1,31,3,Clientes VIP
3581,83,1,47,3,Clientes VIP
3582,95,1,0,2,Clientes en Riesgo
3583,41,1,35,1,Clientes Leales
3584,77,1,6,0,Clientes Ocasionales
3585,52,1,2,2,Clientes en Riesgo
3586,41,1,46,1,Clientes Leales
3587,28,1,38,1,Clientes Leales
3588,90,1,17,0,Clientes Ocasionales
3589,55,1,10,0,Clientes Ocasionales
3590,73,1,12,0,Clientes Ocasionales
3591,87,1,31,3,Clientes VIP
3592,89,1,12,0,Clientes Ocasionales
3593,82,1,32,3,Clientes VIP
3594,80,1,26,3,Clientes VIP
3595,87,1,21,3,Clientes VIP
3596,41,1,36,1,Clientes Leales
3597,83,1,6,0,Clientes Ocasionales
3598,71,1,32,3,Clientes VIP
3599,76,1,31,3,Clientes VIP
3600,34,1,46,1,Clientes Leales
3601,81,1,25,3,Clientes VIP
3602,47,1,47,3,Clientes VIP
3603,36,1,10,1,Clientes Leales
3604,51,1,45,3,Clientes VIP
3605,86,1,33,3,Clientes VIP
3606,41,1,14,1,Clientes Leales
3607,90,1,9,0,Clientes Ocasionales
3608,93,1,30,3,Clientes VIP
3609,56,1,48,3,Clientes VIP
3610,39,1,19,1,Clientes Leales
3611,86,1,27,3,Clientes VIP
3612,82,1,20,0,Clientes Ocasionales
3613,29,1,24,1,Clientes Leales
3614,27,1,10,1,Clientes Leales
3615,25,1,31,1,Clientes Leales
3616,31,1,46,1,Clientes Leales
3617,23,1,17,1,Clientes Leales
3618,47,1,21,1,Clientes Leales
3619,67,1,3,2,Clientes en Riesgo
3620,75,1,0,2,Clientes en Riesgo
3621,82,1,22,3,Clientes VIP
3622,32,1,45,1,Clientes Leales
3623,41,1,38,1,Clientes Leales
3624,89,1,46,3,Clientes VIP
3625,82,1,28,3,Clientes VIP
3626,99,1,18,0,Clientes Ocasionales
3627,98,1,18,0,Clientes Ocasionales
3628,54,1,2,2,Clientes en Riesgo
3629,88,1,15,0,Clientes Ocasionales
3630,43,1,6,2,Clientes en Riesgo
3631,73,1,21,3,Clientes VIP
3632,50,1,24,3,Clientes VIP
3633,73,1,47,3,Clientes VIP
3634,51,1,49,3,Clientes VIP
3635,22,1,33,1,Clientes Leales
3636,32,1,33,1,Clientes Leales
3637,38,1,14,1,Clientes Leales
3638,66,1,18,0,Clientes Ocasionales
3639,20,1,0,2,Clientes en Riesgo
3640,44,1,11,1,Clientes Leales
3641,31,1,33,1,Clientes Leales
3642,45,1,11,0,Clientes Ocasionales
3643,71,1,45,3,Clientes VIP
3644,96,1,3,2,Clientes en Riesgo
3645,32,1,32,1,Clientes Leales
3646,90,1,19,0,Clientes Ocasionales
3647,68,1,11,0,Clientes Ocasionales
3648,45,1,38,1,Clientes Leales
3649,67,1,5,0,Clientes Ocasionales
3650,57,1,17,0,Clientes Ocasionales
3651,60,1,47,3,Clientes VIP
3652,32,1,45,1,Clientes Leales
3653,29,1,27,1,Clientes Leales
3654,20,1,11,1,Clientes Leales
3655,98,1,40,3,Clientes VIP
3656,27,1,46,1,Clientes Leales
3657,67,1,32,3,Clientes VIP
3658,82,1,49,3,Clientes VIP
3659,72,1,32,3,Clientes VIP
3660,77,1,4,2,Clientes en Riesgo
3661,74,1,37,3,Clientes VIP
3662,39,1,45,1,Clientes Leales
3663,80,1,39,3,Clientes VIP
3664,59,1,1,2,Clientes en Riesgo
3665,68,1,49,3,Clientes VIP
3666,77,1,39,3,Clientes VIP
3667,50,1,3,2,Clientes en Riesgo
3668,45,1,30,1,Clientes Leales
3669,71,1,32,3,Clientes VIP
3670,52,1,7,0,Clientes Ocasionales
3671,50,1,46,3,Clientes VIP
3672,66,1,30,3,Clientes VIP
3673,81,1,43,3,Clientes VIP
3674,28,1,19,1,Clientes Leales
3675,65,1,9,0,Clientes Ocasionales
3676,80,1,47,3,Clientes VIP
3677,94,1,34,3,Clientes VIP
3678,30,1,7,1,Clientes Leales
3679,45,1,21,1,Clientes Leales
3680,91,1,45,3,Clientes VIP
3681,36,1,20,1,Clientes Leales
3682,73,1,17,0,Clientes Ocasionales
3683,60,1,4,2,Clientes en Riesgo
3684,77,1,33,3,Clientes VIP
3685,86,1,3,2,Clientes en Riesgo
3686,42,1,33,1,Clientes Leales
3687,70,1,33,3,Clientes VIP
3688,44,1,22,1,Clientes Leales
3689,91,1,42,3,Clientes VIP
3690,30,1,42,1,Clientes Leales
3691,23,1,46,1,Clientes Leales
3692,21,1,26,1,Clientes Leales
3693,34,1,21,1,Clientes Leales
3694,46,1,40,1,Clientes Leales
3695,41,1,39,1,Clientes Leales
3696,33,1,32,1,Clientes Leales
3697,48,1,24,1,Clientes Leales
3698,66,1,11,0,Clientes Ocasionales
3699,54,1,46,3,Clientes VIP
3700,55,1,26,3,Clientes VIP
3701,84,1,48,3,Clientes VIP
3702,66,1,14,0,Clientes Ocasionales
3703,65,1,14,0,Clientes Ocasionales
3704,83,1,27,3,Clientes VIP
3705,61,1,14,0,Clientes Ocasionales
3706,65,1,48,3,Clientes VIP
3707,55,1,33,3,Clientes VIP
3708,79,1,31,3,Clientes VIP
3709,96,1,9,0,Clientes Ocasionales
3710,43,1,23,1,Clientes Leales
3711,40,1,18,1,Clientes Leales
3712,62,1,17,0,Clientes Ocasionales
3713,72,1,26,3,Clientes VIP
3714,87,1,19,0,Clientes Ocasionales
3715,31,1,15,1,Clientes Leales
3716,34,1,48,1,Clientes Leales
3717,53,1,8,0,Clientes Ocasionales
3718,85,1,3,2,Clientes en Riesgo
3719,50,1,6,2,Clientes en Riesgo
3720,91,1,42,3,Clientes VIP
3721,56,1,37,3,Clientes VIP
3722,60,1,40,3,Clientes VIP
3723,34,1,49,1,Clientes Leales
3724,30,1,49,1,Clientes Leales
3725,71,1,32,3,Clientes VIP
3726,100,1,48,3,Clientes VIP
3727,85,1,14,0,Clientes Ocasionales
3728,83,1,33,3,Clientes VIP
3729,31,1,49,1,Clientes Leales
3730,82,1,0,2,Clientes en Riesgo
3731,79,1,47,3,Clientes VIP
3732,62,1,5,2,Clientes en Riesgo
3733,92,1,22,3,Clientes VIP
3734,58,1,44,3,Clientes VIP
3735,88,1,17,0,Clientes Ocasionales
3736,44,1,21,1,Clientes Leales
3737,56,1,48,3,Clientes VIP
3738,23,1,7,1,Clientes Leales
3739,45,1,2,2,Clientes en Riesgo
3740,31,1,7,1,Clientes Leales
3741,96,1,24,3,Clientes VIP
3742,96,1,24,3,Clientes VIP
3743,80,1,0,2,Clientes en Riesgo
3744,28,1,14,1,Clientes Leales
3745,51,1,24,3,Clientes VIP
3746,41,1,48,1,Clientes Leales
3747,99,1,1,2,Clientes en Riesgo
3748,53,1,18,0,Clientes Ocasionales
3749,25,1,47,1,Clientes Leales
3750,95,1,12,0,Clientes Ocasionales
3751,88,1,45,3,Clientes VIP
3752,97,1,42,3,Clientes VIP
3753,81,1,7,0,Clientes Ocasionales
3754,26,1,28,1,Clientes Leales
3755,41,1,40,1,Clientes Leales
3756,93,1,24,3,Clientes VIP
3757,69,1,8,0,Clientes Ocasionales
3758,44,1,17,1,Clientes Leales
3759,54,1,27,3,Clientes VIP
3760,61,1,20,0,Clientes Ocasionales
3761,80,1,14,0,Clientes Ocasionales
3762,30,1,47,1,Clientes Leales
3763,94,1,37,3,Clientes VIP
3764,24,1,12,1,Clientes Leales
3765,21,1,31,1,Clientes Leales
3766,52,1,36,3,Clientes VIP
3767,59,1,7,0,Clientes Ocasionales
3768,51,1,40,3,Clientes VIP
3769,35,1,16,1,Clientes Leales
3770,87,1,19,0,Clientes Ocasionales
3771,42,1,16,1,Clientes Leales
3772,86,1,22,3,Clientes VIP
3773,26,1,15,1,Clientes Leales
3774,60,1,9,0,Clientes Ocasionales
3775,83,1,2,2,Clientes en Riesgo
3776,63,1,5,2,Clientes en Riesgo
3777,25,1,40,1,Clientes Leales
3778,65,1,41,3,Clientes VIP
3779,60,1,20,0,Clientes Ocasionales
3780,75,1,5,0,Clientes Ocasionales
3781,57,1,9,0,Clientes Ocasionales
3782,99,1,10,0,Clientes Ocasionales
3783,45,1,8,0,Clientes Ocasionales
3784,66,1,33,3,Clientes VIP
3785,53,1,46,3,Clientes VIP
3786,94,1,44,3,Clientes VIP
3787,47,1,28,1,Clientes Leales
3788,80,1,4,2,Clientes en Riesgo
3789,65,1,23,3,Clientes VIP
3790,75,1,32,3,Clientes VIP
3791,45,1,19,1,Clientes Leales
3792,51,1,49,3,Clientes VIP
3793,58,1,48,3,Clientes VIP
3794,20,1,4,1,Clientes Leales
3795,82,1,23,3,Clientes VIP
3796,92,1,47,3,Clientes VIP
3797,81,1,3,2,Clientes en Riesgo
3798,44,1,30,1,Clientes Leales
3799,72,1,27,3,Clientes VIP
3800,26,1,37,1,Clientes Leales
3801,26,1,38,1,Clientes Leales
3802,84,1,14,0,Clientes Ocasionales
3803,72,1,49,3,Clientes VIP
3804,55,1,36,3,Clientes VIP
3805,77,1,5,0,Clientes Ocasionales
3806,57,1,19,0,Clientes Ocasionales
3807,71,1,9,0,Clientes Ocasionales
3808,39,1,14,1,Clientes Leales
3809,28,1,44,1,Clientes Leales
3810,33,1,22,1,Clientes Leales
3811,79,1,21,3,Clientes VIP
3812,30,1,36,1,Clientes Leales
3813,75,1,43,3,Clientes VIP
3814,89,1,19,0,Clientes Ocasionales
3815,95,1,24,3,Clientes VIP
3816,44,1,38,1,Clientes Leales
3817,86,1,5,0,Clientes Ocasionales
3818,91,1,10,0,Clientes Ocasionales
3819,41,1,8,1,Clientes Leales
3820,99,1,5,0,Clientes Ocasionales
3821,65,1,16,0,Clientes Ocasionales
3822,48,1,16,0,Clientes Ocasionales
3823,41,1,33,1,Clientes Leales
3824,42,1,23,1,Clientes Leales
3825,26,1,19,1,Clientes Leales
3826,35,1,3,2,Clientes en Riesgo
3827,31,1,25,1,Clientes Leales
3828,73,1,3,2,Clientes en Riesgo
3829,82,1,42,3,Clientes VIP
3830,32,1,18,1,Clientes Leales
3831,27,1,17,1,Clientes Leales
3832,86,1,34,3,Clientes VIP
3833,38,1,23,1,Clientes Leales
3834,93,1,33,3,Clientes VIP
3835,59,1,33,3,Clientes VIP
3836,58,1,22,3,Clientes VIP
3837,84,1,12,0,Clientes Ocasionales
3838,100,1,17,0,Clientes Ocasionales
3839,25,1,26,1,Clientes Leales
3840,29,1,36,1,Clientes Leales
3841,42,1,45,1,Clientes Leales
3842,57,1,42,3,Clientes VIP
3843,84,1,8,0,Clientes Ocasionales
3844,71,1,2,2,Clientes en Riesgo
3845,87,1,10,0,Clientes Ocasionales
3846,52,1,4,2,Clientes en Riesgo
3847,58,1,10,0,Clientes Ocasionales
3848,34,1,19,1,Clientes Leales
3849,60,1,11,0,Clientes Ocasionales
3850,68,1,14,0,Clientes Ocasionales
3851,74,1,25,3,Clientes VIP
3852,83,1,26,3,Clientes VIP
3853,79,1,31,3,Clientes VIP
3854,76,1,1,2,Clientes en Riesgo
3855,20,1,46,1,Clientes Leales
3856,61,1,14,0,Clientes Ocasionales
3857,78,1,42,3,Clientes VIP
3858,21,1,21,1,Clientes Leales
3859,77,1,24,3,Clientes VIP
3860,88,1,3,2,Clientes en Riesgo
3861,64,1,6,0,Clientes Ocasionales
3862,57,1,1,2,Clientes en Riesgo
3863,49,1,41,3,Clientes VIP
3864,35,1,22,1,Clientes Leales
3865,99,1,49,3,Clientes VIP
3866,42,1,22,1,Clientes Leales
3867,32,1,17,1,Clientes Leales
3868,21,1,22,1,Clientes Leales
3869,29,1,41,1,Clientes Leales
3870,64,1,22,3,Clientes VIP
3871,46,1,31,1,Clientes Leales
3872,97,1,30,3,Clientes VIP
3873,94,1,47,3,Clientes VIP
3874,43,1,28,1,Clientes Leales
3875,54,1,17,0,Clientes Ocasionales
3876,51,1,29,3,Clientes VIP
3877,85,1,43,3,Clientes VIP
3878,96,1,4,0,Clientes Ocasionales
3879,42,1,26,1,Clientes Leales
3880,63,1,44,3,Clientes VIP
3881,20,1,10,1,Clientes Leales
3882,25,1,33,1,Clientes Leales
3883,95,1,26,3,Clientes VIP
3884,38,1,28,1,Clientes Leales
3885,29,1,47,1,Clientes Leales
3886,64,1,11,0,Clientes Ocasionales
3887,92,1,10,0,Clientes Ocasionales
3888,34,1,49,1,Clientes Leales
3889,69,1,36,3,Clientes VIP
3890,65,1,1,2,Clientes en Riesgo
3891,81,1,17,0,Clientes Ocasionales
3892,30,1,44,1,Clientes Leales
3893,86,1,45,3,Clientes VIP
3894,64,1,21,3,Clientes VIP
3895,78,1,6,0,Clientes Ocasionales
3896,28,1,18,1,Clientes Leales
3897,49,1,9,0,Clientes Ocasionales
3898,33,1,26,1,Clientes Leales
3899,77,1,26,3,Clientes VIP
3900,81,1,17,0,Clientes Ocasionales
